중분류,소분류,상품명,제조업체,지역,업태,업체종류,판매업체,총중량,단위중량,단위가격,판매가격,날짜
과자·빙과류,빙과류,"해태 바밤바(63ml,단품)",해태제과,제주도/제주시,전통시장,전통시장,동문시장,63ml,10ml,127,800,202004
과자·빙과류,빙과류,"해태 바밤바(63ml,단품)",해태제과,제주도/서귀포시,전통시장,전통시장,매일올레시장,63ml,10ml,79,500,202004
과자·빙과류,빙과류,"해태 바밤바(63ml,단품)",해태제과,제주도/서귀포시,대형마트,이마트,이마트서귀포점,63ml,10ml,95,600,202004
과자·빙과류,새우깡,농심 새우깡(90g),농심,제주도/서귀포시,전통시장,전통시장,매일올레시장,90g,10g,122,1100,202004
과자·빙과류,새우깡,농심 새우깡(90g),농심,제주도/제주시,대형마트,이마트,이마트제주점,90g,10g,113,1020,202004
과자·빙과류,새우깡,농심 새우깡(90g),농심,제주도/제주시,전통시장,전통시장,동문시장,90g,10g,130,1170,202004
과자·빙과류,새우깡,농심 새우깡(90g),농심,제주도/서귀포시,대형마트,이마트,이마트서귀포점,90g,10g,113,1020,202004
과자·빙과류,새우깡,농심 새우깡(90g),농심,제주도/제주시,대형마트,이마트,이마트신제주점,90g,10g,113,1020,202004
과자·빙과류,아이스크림,"롯데 월드콘 바닐라(160ml,단품)",롯데제과,제주도/서귀포시,전통시장,전통시장,매일올레시장,160ml,10ml,63,1000,202004
과자·빙과류,아이스크림,"롯데 월드콘 바닐라(160ml,단품)",롯데제과,제주도/제주시,전통시장,전통시장,동문시장,160ml,10ml,81,1300,202004
과자·빙과류,아이스크림,투게더 바닐라맛,빙그레,제주도/서귀포시,전통시장,전통시장,매일올레시장,900ml,10ml,667,6000,202004
과자·빙과류,아이스크림,"해태 부라보콘 화이트바닐라(140ml,단품)",해태제과,제주도/제주시,전통시장,전통시장,동문시장,140ml,10ml,93,1300,202004
과자·빙과류,아이스크림,"해태 부라보콘 화이트바닐라(140ml,단품)",해태제과,제주도/서귀포시,대형마트,이마트,이마트서귀포점,140ml,10ml,86,1200,202004
과자·빙과류,아이스크림,"해태 부라보콘 화이트바닐라(140ml,단품)",해태제과,제주도/서귀포시,전통시장,전통시장,매일올레시장,140ml,10ml,71,1000,202004
과자·빙과류,에너지바,닥터유 에너지바(40g*4개입),오리온,제주도/제주시,대형마트,이마트,이마트신제주점,160g,10g,249,3980,202004
과자·빙과류,에너지바,"닥터유 에너지바(40g,단품)",오리온,제주도/제주시,대형마트,이마트,이마트제주점,40g,10g,245,980,202004
과자·빙과류,에너지바,"닥터유 에너지바(40g,단품)",오리온,제주도/제주시,전통시장,전통시장,동문시장,40g,10g,275,1100,202004
과자·빙과류,에너지바,"닥터유 에너지바(40g,단품)",오리온,제주도/서귀포시,대형마트,이마트,이마트서귀포점,40g,10g,245,980,202004
과자·빙과류,에너지바,"닥터유 에너지바(40g,단품)",오리온,제주도/서귀포시,전통시장,전통시장,매일올레시장,40g,10g,250,1000,202004
과자·빙과류,에너지바,"닥터유 에너지바(40g,단품)",오리온,제주도/제주시,대형마트,이마트,이마트신제주점,40g,10g,245,980,202004
과자·빙과류,에너지바,켈로그 레드베리 에너지바(25g*4개입),농심,제주도/서귀포시,대형마트,이마트,이마트서귀포점,100g,10g,278,2780,202004
과자·빙과류,에너지바,켈로그 레드베리 에너지바(25g*4개입),농심,제주도/제주시,대형마트,이마트,이마트신제주점,100g,10g,278,2780,202004
과자·빙과류,에너지바,켈로그 레드베리 에너지바(25g*4개입),농심,제주도/제주시,대형마트,이마트,이마트제주점,100g,10g,278,2780,202004
과자·빙과류,초코바,오리온 핫브레이크 미니(714g),오리온,제주도/제주시,대형마트,이마트,이마트신제주점,714g,10g,151,10800,202004
과자·빙과류,초코바,오리온 핫브레이크 미니(714g),오리온,제주도/서귀포시,대형마트,이마트,이마트서귀포점,714g,10g,151,10800,202004
과자·빙과류,초코바,오리온 핫브레이크 미니(714g),오리온,제주도/제주시,대형마트,이마트,이마트제주점,714g,10g,151,10800,202004
과자·빙과류,초코바,해태 자유시간(36g*5개입),해태제과,제주도/서귀포시,대형마트,이마트,이마트서귀포점,180g,10g,221,3980,202004
과자·빙과류,초코바,해태 자유시간(36g*5개입),해태제과,제주도/서귀포시,전통시장,전통시장,매일올레시장,180g,10g,183,3300,202004
과자·빙과류,초코바,해태 자유시간(36g*5개입),해태제과,제주도/제주시,대형마트,이마트,이마트제주점,180g,10g,221,3980,202004
과자·빙과류,초코바,해태 자유시간(36g*5개입),해태제과,제주도/제주시,전통시장,전통시장,동문시장,180g,10g,167,3000,202004
과자·빙과류,초코바,"해태 자유시간(36g,단품)",해태제과,제주도/제주시,전통시장,전통시장,동문시장,36g,10g,194,700,202004
과자·빙과류,초코바,"해태 자유시간(36g,단품)",해태제과,제주도/서귀포시,전통시장,전통시장,매일올레시장,36g,10g,194,700,202004
과자·빙과류,초코바,"해태 자유시간(36g,단품)",해태제과,제주도/제주시,대형마트,이마트,이마트제주점,36g,10g,222,800,202004
과자·빙과류,초코바,"해태 자유시간(36g,단품)",해태제과,제주도/서귀포시,대형마트,이마트,이마트서귀포점,36g,10g,222,800,202004
과자·빙과류,초코바,"해태 자유시간(36g,단품)",해태제과,제주도/제주시,대형마트,이마트,이마트신제주점,36g,10g,222,800,202004
과자·빙과류,초코파이,몽쉘 크림,롯데제과,제주도/제주시,대형마트,이마트,이마트신제주점,384g,10g,124,4780,202004
과자·빙과류,초코파이,몽쉘 크림,롯데제과,제주도/제주시,대형마트,이마트,이마트제주점,384g,10g,124,4780,202004
과자·빙과류,초코파이,몽쉘 크림,롯데제과,제주도/서귀포시,대형마트,이마트,이마트서귀포점,384g,10g,124,4780,202004
과자·빙과류,초코파이,오리온 초코파이(39g*18개입),오리온,제주도/제주시,대형마트,이마트,이마트신제주점,702g,10g,82,5760,202004
과자·빙과류,초코파이,오리온 초코파이(39g*18개입),오리온,제주도/제주시,전통시장,전통시장,동문시장,702g,10g,85,6000,202004
과자·빙과류,초코파이,오리온 초코파이(39g*18개입),오리온,제주도/서귀포시,대형마트,이마트,이마트서귀포점,702g,10g,82,5760,202004
과자·빙과류,초코파이,오리온 초코파이(39g*18개입),오리온,제주도/제주시,대형마트,이마트,이마트제주점,702g,10g,82,5760,202004
과자·빙과류,초코파이,오리온 초코파이(39g*18개입),오리온,제주도/서귀포시,전통시장,전통시장,매일올레시장,702g,10g,83,5800,202004
과자·빙과류,초코파이,해태 오예스(28g*12개입),해태제과,제주도/서귀포시,전통시장,전통시장,매일올레시장,336g,10g,119,4000,202004
과자·빙과류,초코파이,해태 오예스(28g*12개입),해태제과,제주도/제주시,전통시장,전통시장,동문시장,336g,10g,113,3800,202004
과자·빙과류,초콜릿,롯데 ABC 초코(65g),롯데제과,제주도/제주시,전통시장,전통시장,동문시장,65g,10g,277,1800,202004
과자·빙과류,초콜릿,롯데 ABC 초코(65g),롯데제과,제주도/서귀포시,전통시장,전통시장,매일올레시장,65g,10g,254,1650,202004
과자·빙과류,초콜릿,롯데 가나 마일드(34g*3개입),롯데제과,제주도/제주시,대형마트,이마트,이마트제주점,102g,10g,233,2380,202004
과자·빙과류,초콜릿,롯데 가나 마일드(34g*3개입),롯데제과,제주도/서귀포시,대형마트,이마트,이마트서귀포점,102g,10g,233,2380,202004
과자·빙과류,초콜릿,롯데 가나 마일드(34g*3개입),롯데제과,제주도/제주시,대형마트,이마트,이마트신제주점,102g,10g,233,2380,202004
과자·빙과류,초콜릿,"롯데 가나 마일드(34g,단품)",롯데제과,제주도/제주시,전통시장,전통시장,동문시장,34g,10g,265,900,202004
과자·빙과류,초콜릿,"롯데 가나 마일드(34g,단품)",롯데제과,제주도/서귀포시,전통시장,전통시장,매일올레시장,34g,10g,250,850,202004
과자·빙과류,캔디,롯데 목캔디 허브(148g),롯데제과,제주도/서귀포시,전통시장,전통시장,매일올레시장,148g,10g,169,2500,202004
과자·빙과류,캔디,롯데 목캔디 허브(148g),롯데제과,제주도/제주시,전통시장,전통시장,동문시장,148g,10g,182,2700,202004
과자·빙과류,캔디,오리온 통아몬드(90g),오리온,제주도/제주시,전통시장,전통시장,동문시장,90g,10g,200,1800,202004
과자·빙과류,캔디,오리온 통아몬드(90g),오리온,제주도/제주시,대형마트,이마트,이마트제주점,90g,10g,176,1580,202004
과자·빙과류,캔디,오리온 통아몬드(90g),오리온,제주도/서귀포시,대형마트,이마트,이마트서귀포점,90g,10g,176,1580,202004
과자·빙과류,캔디,오리온 통아몬드(90g),오리온,제주도/제주시,대형마트,이마트,이마트신제주점,90g,10g,176,1580,202004
과자·빙과류,크래커,아이비,해태제과,제주도/제주시,전통시장,전통시장,동문시장,155g,10g,119,1850,202004
과자·빙과류,크래커,참크래커,크라운제과,제주도/서귀포시,대형마트,이마트,이마트서귀포점,280g,10g,120,3360,202004
과자·빙과류,크래커,참크래커,크라운제과,제주도/서귀포시,전통시장,전통시장,매일올레시장,280g,10g,118,3300,202004
낙농·축산가공품,마가린,오뚜기 식물성 마아가린(200g),오뚜기,제주도/서귀포시,전통시장,전통시장,매일올레시장,200g,100g,1000,2000,202004
낙농·축산가공품,마가린,옥수수 마가린(200g),오뚜기,제주도/서귀포시,대형마트,이마트,이마트서귀포점,200g,100g,945,1890,202004
낙농·축산가공품,마가린,옥수수 마가린(200g),오뚜기,제주도/제주시,대형마트,이마트,이마트제주점,200g,100g,945,1890,202004
낙농·축산가공품,마가린,옥수수 마가린(200g),오뚜기,제주도/제주시,대형마트,이마트,이마트신제주점,200g,100g,945,1890,202004
낙농·축산가공품,마가린,옥수수 마가린(200g),오뚜기,제주도/서귀포시,전통시장,전통시장,매일올레시장,200g,100g,1000,2000,202004
낙농·축산가공품,발효유,떠먹는불가리스 딸기 오리지날(4개묶음),남양유업,제주도/제주시,대형마트,이마트,이마트신제주점,400g,10g,62,2490,202004
낙농·축산가공품,발효유,떠먹는불가리스 딸기 오리지날(4개묶음),남양유업,제주도/제주시,대형마트,이마트,이마트제주점,400g,10g,62,2490,202004
낙농·축산가공품,발효유,떠먹는불가리스 딸기 오리지날(4개묶음),남양유업,제주도/제주시,전통시장,전통시장,동문시장,400g,10g,75,3000,202004
낙농·축산가공품,발효유,떠먹는불가리스 딸기 오리지날(4개묶음),남양유업,제주도/서귀포시,전통시장,전통시장,매일올레시장,400g,10g,75,3000,202004
낙농·축산가공품,발효유,매일바이오거트(4개 묶음360g),매일유업,제주도/제주시,대형마트,이마트,이마트신제주점,360g,10g,76,2750,202004
낙농·축산가공품,발효유,매일바이오거트(4개 묶음360g),매일유업,제주도/제주시,대형마트,이마트,이마트제주점,360g,10g,76,2750,202004
낙농·축산가공품,발효유,매일바이오거트(4개 묶음360g),매일유업,제주도/서귀포시,대형마트,이마트,이마트서귀포점,360g,10g,76,2750,202004
낙농·축산가공품,발효유,매일바이오거트(4개 묶음360g),매일유업,제주도/서귀포시,전통시장,전통시장,매일올레시장,360g,10g,83,3000,202004
낙농·축산가공품,발효유,오리지널 요플레(4개묶음),빙그레,제주도/제주시,대형마트,이마트,이마트제주점,360g,10g,78,2800,202004
낙농·축산가공품,발효유,오리지널 요플레(4개묶음),빙그레,제주도/서귀포시,전통시장,전통시장,매일올레시장,360g,10g,81,2900,202004
낙농·축산가공품,발효유,오리지널 요플레(4개묶음),빙그레,제주도/서귀포시,대형마트,이마트,이마트서귀포점,360g,10g,78,2800,202004
낙농·축산가공품,발효유,오리지널 요플레(4개묶음),빙그레,제주도/제주시,대형마트,이마트,이마트신제주점,360g,10g,78,2800,202004
낙농·축산가공품,발효유,오리지널 요플레(4개묶음),빙그레,제주도/제주시,전통시장,전통시장,동문시장,360g,10g,83,3000,202004
낙농·축산가공품,발효유,자연의 시작 불가리스 사과 (4개묶음),남양유업,제주도/제주시,대형마트,이마트,이마트제주점,600g,10g,83,4980,202004
낙농·축산가공품,발효유,자연의 시작 불가리스 사과 (4개묶음),남양유업,제주도/서귀포시,대형마트,이마트,이마트서귀포점,600g,10g,83,4980,202004
낙농·축산가공품,발효유,자연의 시작 불가리스 사과 (4개묶음),남양유업,제주도/제주시,대형마트,이마트,이마트신제주점,600g,10g,83,4980,202004
낙농·축산가공품,발효유,자연의 시작 불가리스 사과 (4개묶음),남양유업,제주도/서귀포시,전통시장,전통시장,매일올레시장,600g,10g,90,5400,202004
낙농·축산가공품,발효유,자연의 시작 불가리스 사과 (4개묶음),남양유업,제주도/제주시,전통시장,전통시장,동문시장,600g,10g,90,5400,202004
낙농·축산가공품,버터,모닝버터(해바라기유)(200g),데어리푸드코리아,제주도/서귀포시,전통시장,전통시장,매일올레시장,200g,10g,210,4200,202004
낙농·축산가공품,버터,모닝버터(해바라기유)(200g),데어리푸드코리아,제주도/제주시,전통시장,전통시장,동문시장,200g,10g,210,4200,202004
낙농·축산가공품,버터,무가염버터(450g),서울우유,제주도/서귀포시,전통시장,전통시장,매일올레시장,450g,10g,236,10600,202004
낙농·축산가공품,버터,무가염버터(450g),서울우유,제주도/제주시,대형마트,이마트,이마트신제주점,450g,10g,228,10280,202004
낙농·축산가공품,버터,무가염버터(450g),서울우유,제주도/서귀포시,대형마트,이마트,이마트서귀포점,450g,10g,228,10280,202004
낙농·축산가공품,버터,무가염버터(450g),서울우유,제주도/제주시,대형마트,이마트,이마트제주점,450g,10g,228,10280,202004
낙농·축산가공품,분유,프리미엄 산양분유 1단계(800g),일동후디스,제주도/제주시,대형마트,이마트,이마트신제주점,800g,100g,5488,43900,202004
낙농·축산가공품,분유,프리미엄 산양분유 1단계(800g),일동후디스,제주도/제주시,대형마트,이마트,이마트제주점,800g,100g,5488,43900,202004
낙농·축산가공품,소시지,CJ 더 건강한햄 그릴후랑크(350g),CJ제일제당,제주도/제주시,전통시장,전통시장,동문시장,350g,100g,1137,3980,202004
낙농·축산가공품,소시지,롯데비앤나(400g),롯데햄,제주도/제주시,대형마트,이마트,이마트신제주점,400g,100g,2145,8580,202004
낙농·축산가공품,소시지,롯데비앤나(400g),롯데햄,제주도/제주시,대형마트,이마트,이마트제주점,400g,100g,2145,8580,202004
낙농·축산가공품,소시지,롯데비앤나(400g),롯데햄,제주도/서귀포시,대형마트,이마트,이마트서귀포점,400g,100g,2145,8580,202004
낙농·축산가공품,소시지,목우촌 주부9단 프랑크 소시지(500g),농협목우촌,제주도/서귀포시,대형마트,이마트,이마트서귀포점,500g,100g,1396,6980,202004
낙농·축산가공품,소시지,의성 마늘 프랑크(350g),롯데햄,제주도/서귀포시,대형마트,이마트,이마트서귀포점,350g,100g,1537,5380,202004
낙농·축산가공품,소시지,의성 마늘 프랑크(350g),롯데햄,제주도/제주시,대형마트,이마트,이마트제주점,350g,100g,1537,5380,202004
낙농·축산가공품,소시지,의성 마늘 프랑크(350g),롯데햄,제주도/제주시,대형마트,이마트,이마트신제주점,350g,100g,1537,5380,202004
낙농·축산가공품,우유,남양유업 맛있는우유GT(1000ml),남양유업,제주도/서귀포시,전통시장,전통시장,매일올레시장,1000ml,100ml,265,2650,202004
낙농·축산가공품,우유,남양유업 맛있는우유GT(1000ml),남양유업,제주도/제주시,전통시장,전통시장,동문시장,1000ml,100ml,265,2650,202004
낙농·축산가공품,우유,남양유업 맛있는우유GT(1000ml),남양유업,제주도/제주시,대형마트,이마트,이마트제주점,1000ml,100ml,252,2520,202004
낙농·축산가공품,우유,남양유업 맛있는우유GT(1000ml),남양유업,제주도/제주시,대형마트,이마트,이마트신제주점,1000ml,100ml,252,2520,202004
낙농·축산가공품,우유,매일우유 오리지널(ESL)(1000ml),매일유업,제주도/서귀포시,전통시장,전통시장,매일올레시장,1000ml,100ml,260,2600,202004
낙농·축산가공품,우유,서울우유 흰우유(1000ml),서울우유,제주도/서귀포시,전통시장,전통시장,매일올레시장,1000ml,100ml,225,2250,202004
낙농·축산가공품,우유,서울우유 흰우유(1000ml),서울우유,제주도/서귀포시,대형마트,이마트,이마트서귀포점,1000ml,100ml,256,2560,202004
낙농·축산가공품,우유,서울우유 흰우유(1000ml),서울우유,제주도/제주시,대형마트,이마트,이마트제주점,1000ml,100ml,256,2560,202004
낙농·축산가공품,우유,서울우유 흰우유(1000ml),서울우유,제주도/제주시,대형마트,이마트,이마트신제주점,1000ml,100ml,256,2560,202004
낙농·축산가공품,우유,파스퇴르우유 후레쉬(930ml),롯데삼강,제주도/서귀포시,대형마트,이마트,이마트서귀포점,930ml,100ml,363,3380,202004
낙농·축산가공품,우유,파스퇴르우유 후레쉬(930ml),롯데삼강,제주도/제주시,대형마트,이마트,이마트제주점,930ml,100ml,363,3380,202004
낙농·축산가공품,치즈,매일유업 뼈로가는 칼슘치즈(180g),매일유업,제주도/서귀포시,전통시장,전통시장,매일올레시장,180g,10g,267,4800,202004
낙농·축산가공품,치즈,매일유업 뼈로가는 칼슘치즈(270g),매일유업,제주도/제주시,대형마트,이마트,이마트제주점,270g,10g,244,6600,202004
낙농·축산가공품,치즈,매일유업 뼈로가는 칼슘치즈(270g),매일유업,제주도/서귀포시,대형마트,이마트,이마트서귀포점,270g,10g,244,6600,202004
낙농·축산가공품,치즈,매일유업 뼈로가는 칼슘치즈(270g),매일유업,제주도/제주시,대형마트,이마트,이마트신제주점,270g,10g,244,6600,202004
낙농·축산가공품,치즈,서울우유 체다슬라이스치즈(400g),서울우유,제주도/제주시,대형마트,이마트,이마트신제주점,400g,10g,165,6600,202004
낙농·축산가공품,치즈,서울우유 체다슬라이스치즈(400g),서울우유,제주도/제주시,대형마트,이마트,이마트제주점,400g,10g,165,6600,202004
낙농·축산가공품,치즈,서울우유 체다슬라이스치즈(400g),서울우유,제주도/서귀포시,전통시장,전통시장,매일올레시장,400g,10g,184,7350,202004
낙농·축산가공품,햄류,스팸,CJ제일제당,제주도/서귀포시,전통시장,전통시장,매일올레시장,340g,10g,1794,6100,202004
낙농·축산가공품,햄류,식빵위의 네모,농협목우촌,제주도/제주시,전통시장,전통시장,동문시장,100g,10g,235,2350,202004
낙농·축산가공품,햄류,참작 참잘만든 슬라이스햄,대상,제주도/서귀포시,전통시장,전통시장,매일올레시장,200g,10g,213,4250,202004
생선류,갈치,갈치(생물),일반,제주도/제주시,전통시장,전통시장,동문시장,100g,100g,3500,3500,202004
생선류,고등어,"고등어(생물, 300~500g)",일반,제주도/서귀포시,전통시장,전통시장,매일올레시장,1마리,1마리,5000,5000,202004
생선류,고등어,"고등어(생물, 300~500g)",일반,제주도/제주시,전통시장,전통시장,동문시장,1마리,1마리,7000,7000,202004
생선류,삼치,삼치(500~700g),일반,제주도/제주시,전통시장,전통시장,동문시장,1마리,1마리,1500,1500,202004
생선류,오징어,"오징어(냉동, 200~300g)",일반,제주도/서귀포시,전통시장,전통시장,매일올레시장,1마리,1마리,5000,5000,202004
생선류,오징어,"오징어(냉동, 200~300g)",일반,제주도/제주시,전통시장,전통시장,동문시장,1마리,1마리,2500,2500,202004
생선류,참조기,부세(200~400g),일반,제주도/제주시,전통시장,전통시장,동문시장,1마리,1마리,5000,5000,202004
세탁·주방·가사용품,고무장갑,올에이 중형 고무장갑,태화지앤지,제주도/서귀포시,전통시장,전통시장,매일올레시장,1개,1개,1800,1800,202004
세탁·주방·가사용품,고무장갑,올에이 중형 고무장갑,태화지앤지,제주도/제주시,전통시장,전통시장,동문시장,1개,1개,1500,1500,202004
세탁·주방·가사용품,고무장갑,크린랩_고무장갑(중) (묶음),크린랩,제주도/서귀포시,대형마트,이마트,이마트서귀포점,2개,1개,2440,4880,202004
세탁·주방·가사용품,랩,크린랩(22cm x 50m),크린랩,제주도/서귀포시,전통시장,전통시장,매일올레시장,50m,1m,70,3500,202004
세탁·주방·가사용품,랩,크린랩(22cm x 50m),크린랩,제주도/서귀포시,대형마트,이마트,이마트서귀포점,50m,1m,84,4180,202004
세탁·주방·가사용품,랩,크린랩(22cm x 50m),크린랩,제주도/제주시,대형마트,이마트,이마트제주점,50m,1m,84,4180,202004
세탁·주방·가사용품,랩,크린랩(22cm x 50m),크린랩,제주도/제주시,대형마트,이마트,이마트신제주점,50m,1m,84,4180,202004
세탁·주방·가사용품,랩,크린랩(22cm x 50m),크린랩,제주도/제주시,전통시장,전통시장,동문시장,50m,1m,69,3470,202004
세탁·주방·가사용품,랩,크린랩(30cm x 50m),크린랩,제주도/제주시,대형마트,이마트,이마트제주점,50m,1m,116,5780,202004
세탁·주방·가사용품,랩,크린랩(30cm x 50m),크린랩,제주도/제주시,전통시장,전통시장,동문시장,50m,1m,96,4800,202004
세탁·주방·가사용품,랩,크린랩(30cm x 50m),크린랩,제주도/서귀포시,전통시장,전통시장,매일올레시장,50m,1m,96,4800,202004
세탁·주방·가사용품,랩,크린랩(30cm x 50m),크린랩,제주도/제주시,대형마트,이마트,이마트신제주점,50m,1m,116,5780,202004
세탁·주방·가사용품,랩,크린랩(30cm x 50m),크린랩,제주도/서귀포시,대형마트,이마트,이마트서귀포점,50m,1m,116,5780,202004
세탁·주방·가사용품,랩,후레쉬랩(25cm x 50m)(3M),한국3M,제주도/서귀포시,전통시장,전통시장,매일올레시장,50m,1m,76,3800,202004
세탁·주방·가사용품,부탄까스,맥스 CRV 폭발방지 부탄가스,맥선,제주도/서귀포시,대형마트,이마트,이마트서귀포점,4개,1개,1198,4790,202004
세탁·주방·가사용품,부탄까스,맥스 CRV 폭발방지 부탄가스,맥선,제주도/제주시,대형마트,이마트,이마트제주점,4개,1개,1198,4790,202004
세탁·주방·가사용품,부탄까스,맥스 CRV 폭발방지 부탄가스,맥선,제주도/제주시,대형마트,이마트,이마트신제주점,4개,1개,1198,4790,202004
세탁·주방·가사용품,부탄까스,썬 부탄가스,태양산업,제주도/서귀포시,대형마트,이마트,이마트서귀포점,4개,1개,998,3990,202004
세탁·주방·가사용품,부탄까스,썬 부탄가스,태양산업,제주도/제주시,대형마트,이마트,이마트신제주점,4개,1개,998,3990,202004
세탁·주방·가사용품,부탄까스,썬 부탄가스,태양산업,제주도/서귀포시,전통시장,전통시장,매일올레시장,4개,1개,1000,4000,202004
세탁·주방·가사용품,부탄까스,썬 부탄가스,태양산업,제주도/제주시,대형마트,이마트,이마트제주점,4개,1개,998,3990,202004
세탁·주방·가사용품,부탄까스,알프스가스,태양산업,제주도/제주시,대형마트,이마트,이마트신제주점,1개,1개,1990,1990,202004
세탁·주방·가사용품,부탄까스,알프스가스,태양산업,제주도/제주시,대형마트,이마트,이마트제주점,1개,1개,1990,1990,202004
세탁·주방·가사용품,부탄까스,알프스가스,태양산업,제주도/서귀포시,전통시장,전통시장,매일올레시장,1개,1개,2800,2800,202004
세탁·주방·가사용품,살균소독제,유한락스 레귤러(1.5L),유한양행,제주도/제주시,전통시장,전통시장,동문시장,1500ml,100ml,247,3700,202004
세탁·주방·가사용품,살균소독제,유한락스 후레쉬(2L),유한양행,제주도/제주시,전통시장,전통시장,동문시장,2000ml,100ml,270,5400,202004
세탁·주방·가사용품,살균소독제,유한락스 후레쉬(2L),유한양행,제주도/서귀포시,전통시장,전통시장,매일올레시장,2000ml,100ml,270,5400,202004
세탁·주방·가사용품,살균소독제,홈스타 향락스(1L),LG생활건강,제주도/서귀포시,전통시장,전통시장,매일올레시장,1000ml,100ml,245,2450,202004
세탁·주방·가사용품,살충제,에프킬라 에어로졸 무향(500ml),에스씨존슨코리아(유),제주도/제주시,대형마트,이마트,이마트제주점,500ml,100ml,1180,5900,202004
세탁·주방·가사용품,살충제,에프킬라 에어로졸 무향(500ml),에스씨존슨코리아(유),제주도/서귀포시,전통시장,전통시장,매일올레시장,500ml,100ml,970,4850,202004
세탁·주방·가사용품,살충제,컴배트 스피드 에어졸(500ml),헨켈홈케어코리아,제주도/제주시,전통시장,전통시장,동문시장,500ml,100ml,1000,5000,202004
세탁·주방·가사용품,살충제,컴배트 스피드 에어졸(500ml),헨켈홈케어코리아,제주도/제주시,대형마트,이마트,이마트제주점,500ml,100ml,980,4900,202004
세탁·주방·가사용품,살충제,컴배트 스피드 에어졸(500ml),헨켈홈케어코리아,제주도/제주시,대형마트,이마트,이마트신제주점,500ml,100ml,980,4900,202004
세탁·주방·가사용품,살충제,컴배트 스피드 에어졸(500ml),헨켈홈케어코리아,제주도/서귀포시,전통시장,전통시장,매일올레시장,500ml,100ml,1030,5150,202004
세탁·주방·가사용품,살충제,컴배트 스피드 에어졸(500ml),헨켈홈케어코리아,제주도/서귀포시,대형마트,이마트,이마트서귀포점,500ml,100ml,980,4900,202004
세탁·주방·가사용품,살충제,홈키파 수성 에어졸(500ml),헨켈홈케어코리아,제주도/제주시,전통시장,전통시장,동문시장,500ml,100ml,1000,5000,202004
세탁·주방·가사용품,살충제,홈키파 수성 에어졸(500ml),헨켈홈케어코리아,제주도/서귀포시,전통시장,전통시장,매일올레시장,500ml,100ml,1000,5000,202004
세탁·주방·가사용품,섬유탈취제,페브리즈 깨끗한 무향(370),한국P&G,제주도/제주시,전통시장,전통시장,동문시장,370ml,100ml,1568,5800,202004
세탁·주방·가사용품,섬유탈취제,페브리즈 깨끗한 무향(370),한국P&G,제주도/서귀포시,전통시장,전통시장,매일올레시장,370ml,100ml,1432,5300,202004
세탁·주방·가사용품,세정제,무균무때(욕실용),피죤,제주도/서귀포시,대형마트,이마트,이마트서귀포점,500ml,100ml,980,4900,202004
세탁·주방·가사용품,세정제,홈스타 곰팡이 싹,LG생활건강,제주도/제주시,전통시장,전통시장,동문시장,480ml,100ml,1188,5700,202004
세탁·주방·가사용품,세탁세제(가루형),"때가 쏙 비트(가루,리필형,4kg)",CJ라이온,제주도/제주시,대형마트,이마트,이마트신제주점,4000g,100g,248,9900,202004
세탁·주방·가사용품,세탁세제(가루형),"때가 쏙 비트(가루,리필형,4kg)",CJ라이온,제주도/제주시,대형마트,이마트,이마트제주점,4000g,100g,248,9900,202004
세탁·주방·가사용품,세탁세제(가루형),"때가 쏙 비트(가루,리필형,4kg)",CJ라이온,제주도/서귀포시,대형마트,이마트,이마트서귀포점,4000g,100g,248,9900,202004
세탁·주방·가사용품,세탁세제(액체형),"테크 UP(액체,일반용,3L)",LG생활건강,제주도/제주시,전통시장,전통시장,동문시장,3000ml,100ml,440,13200,202004
세탁·주방·가사용품,세탁세제(액체형),"퍼실 파워젤(액체,드럼용,2.7L)",헨켈홈케어코리아,제주도/제주시,대형마트,이마트,이마트제주점,2700ml,100ml,807,21800,202004
세탁·주방·가사용품,세탁세제(액체형),"퍼실 파워젤(액체,드럼용,2.7L)",헨켈홈케어코리아,제주도/서귀포시,대형마트,이마트,이마트서귀포점,2700ml,100ml,807,21800,202004
세탁·주방·가사용품,세탁세제(액체형),"퍼실 파워젤(액체,드럼용,2.7L)",헨켈홈케어코리아,제주도/제주시,대형마트,이마트,이마트신제주점,2700ml,100ml,807,21800,202004
세탁·주방·가사용품,세탁세제(액체형),"퍼실 파워젤(액체,일반용,2.7L)",헨켈홈케어코리아,제주도/제주시,대형마트,이마트,이마트제주점,2700ml,100ml,807,21800,202004
세탁·주방·가사용품,세탁세제(액체형),"퍼실 파워젤(액체,일반용,2.7L)",헨켈홈케어코리아,제주도/제주시,대형마트,이마트,이마트신제주점,2700ml,100ml,807,21800,202004
세탁·주방·가사용품,습기제거제,홈스타 제습과 방충을 한번에,LG생활건강,제주도/제주시,전통시장,전통시장,동문시장,3개,1개,1567,4700,202004
세탁·주방·가사용품,위생백,3M후레쉬백,한국3M,제주도/서귀포시,전통시장,전통시장,매일올레시장,150매,1매,15,2200,202004
세탁·주방·가사용품,위생백,뽑아쓰는 크린백,크린랩,제주도/제주시,대형마트,이마트,이마트신제주점,200매,1매,26,5280,202004
세탁·주방·가사용품,위생백,뽑아쓰는 크린백,크린랩,제주도/서귀포시,대형마트,이마트,이마트서귀포점,200매,1매,26,5280,202004
